ArrayTaskID	Model_Type	Subject	Sensor	Hours	Event	Sampling	Model	Binary	Epochs	Callbacks
406	indv	19-me	left	dlh1	classification	_smote	lr	True	200	None
407	indv	19-me	left	dlh1	classification	_smote	lr	True	500	None
408	indv	19-me	left	dlh1	classification	_smote	lr	True	1000	None
409	indv	19-me	left	dlh2	classification	_None	randomforest	True	100	None
410	indv	19-me	left	dlh2	classification	_None	randomforest	True	200	None
411	indv	19-me	left	dlh2	classification	_None	randomforest	True	500	None
412	indv	19-me	left	dlh2	classification	_None	randomforest	True	1000	None
413	indv	19-me	left	dlh2	classification	_None	lr	True	100	None
414	indv	19-me	left	dlh2	classification	_None	lr	True	200	None
415	indv	19-me	left	dlh2	classification	_None	lr	True	500	None
416	indv	19-me	left	dlh2	classification	_None	lr	True	1000	None
417	indv	19-me	left	dlh2	classification	_downsample	randomforest	True	100	None
418	indv	19-me	left	dlh2	classification	_downsample	randomforest	True	200	None
419	indv	19-me	left	dlh2	classification	_downsample	randomforest	True	500	None
420	indv	19-me	left	dlh2	classification	_downsample	randomforest	True	1000	None
421	indv	19-me	left	dlh2	classification	_downsample	lr	True	100	None
422	indv	19-me	left	dlh2	classification	_downsample	lr	True	200	None
423	indv	19-me	left	dlh2	classification	_downsample	lr	True	500	None
424	indv	19-me	left	dlh2	classification	_downsample	lr	True	1000	None
425	indv	19-me	left	dlh2	classification	_smote	randomforest	True	100	None
426	indv	19-me	left	dlh2	classification	_smote	randomforest	True	200	None
427	indv	19-me	left	dlh2	classification	_smote	randomforest	True	500	None
428	indv	19-me	left	dlh2	classification	_smote	randomforest	True	1000	None
429	indv	19-me	left	dlh2	classification	_smote	lr	True	100	None
430	indv	19-me	left	dlh2	classification	_smote	lr	True	200	None
431	indv	19-me	left	dlh2	classification	_smote	lr	True	500	None
432	indv	19-me	left	dlh2	classification	_smote	lr	True	1000	None
433	indv	2-bd	left	dlh0	classification	_None	randomforest	True	100	None
434	indv	2-bd	left	dlh0	classification	_None	randomforest	True	200	None
435	indv	2-bd	left	dlh0	classification	_None	randomforest	True	500	None
436	indv	2-bd	left	dlh0	classification	_None	randomforest	True	1000	None
437	indv	2-bd	left	dlh0	classification	_None	lr	True	100	None
438	indv	2-bd	left	dlh0	classification	_None	lr	True	200	None
439	indv	2-bd	left	dlh0	classification	_None	lr	True	500	None
440	indv	2-bd	left	dlh0	classification	_None	lr	True	1000	None
441	indv	2-bd	left	dlh0	classification	_downsample	randomforest	True	100	None
442	indv	2-bd	left	dlh0	classification	_downsample	randomforest	True	200	None
443	indv	2-bd	left	dlh0	classification	_downsample	randomforest	True	500	None
444	indv	2-bd	left	dlh0	classification	_downsample	randomforest	True	1000	None
445	indv	2-bd	left	dlh0	classification	_downsample	lr	True	100	None
446	indv	2-bd	left	dlh0	classification	_downsample	lr	True	200	None
447	indv	2-bd	left	dlh0	classification	_downsample	lr	True	500	None
448	indv	2-bd	left	dlh0	classification	_downsample	lr	True	1000	None
449	indv	2-bd	left	dlh0	classification	_smote	randomforest	True	100	None
450	indv	2-bd	left	dlh0	classification	_smote	randomforest	True	200	None
451	indv	2-bd	left	dlh0	classification	_smote	randomforest	True	500	None
452	indv	2-bd	left	dlh0	classification	_smote	randomforest	True	1000	None
453	indv	2-bd	left	dlh0	classification	_smote	lr	True	100	None
454	indv	2-bd	left	dlh0	classification	_smote	lr	True	200	None
455	indv	2-bd	left	dlh0	classification	_smote	lr	True	500	None
456	indv	2-bd	left	dlh0	classification	_smote	lr	True	1000	None
457	indv	2-bd	left	dlh1	classification	_None	randomforest	True	100	None
458	indv	2-bd	left	dlh1	classification	_None	randomforest	True	200	None
459	indv	2-bd	left	dlh1	classification	_None	randomforest	True	500	None
460	indv	2-bd	left	dlh1	classification	_None	randomforest	True	1000	None
461	indv	2-bd	left	dlh1	classification	_None	lr	True	100	None
462	indv	2-bd	left	dlh1	classification	_None	lr	True	200	None
463	indv	2-bd	left	dlh1	classification	_None	lr	True	500	None
464	indv	2-bd	left	dlh1	classification	_None	lr	True	1000	None
465	indv	2-bd	left	dlh1	classification	_downsample	randomforest	True	100	None
466	indv	2-bd	left	dlh1	classification	_downsample	randomforest	True	200	None
467	indv	2-bd	left	dlh1	classification	_downsample	randomforest	True	500	None
468	indv	2-bd	left	dlh1	classification	_downsample	randomforest	True	1000	None
469	indv	2-bd	left	dlh1	classification	_downsample	lr	True	100	None
470	indv	2-bd	left	dlh1	classification	_downsample	lr	True	200	None
471	indv	2-bd	left	dlh1	classification	_downsample	lr	True	500	None
472	indv	2-bd	left	dlh1	classification	_downsample	lr	True	1000	None
473	indv	2-bd	left	dlh1	classification	_smote	randomforest	True	100	None
474	indv	2-bd	left	dlh1	classification	_smote	randomforest	True	200	None
475	indv	2-bd	left	dlh1	classification	_smote	randomforest	True	500	None
476	indv	2-bd	left	dlh1	classification	_smote	randomforest	True	1000	None
477	indv	2-bd	left	dlh1	classification	_smote	lr	True	100	None
478	indv	2-bd	left	dlh1	classification	_smote	lr	True	200	None
479	indv	2-bd	left	dlh1	classification	_smote	lr	True	500	None
480	indv	2-bd	left	dlh1	classification	_smote	lr	True	1000	None
481	indv	2-bd	left	dlh2	classification	_None	randomforest	True	100	None
482	indv	2-bd	left	dlh2	classification	_None	randomforest	True	200	None
483	indv	2-bd	left	dlh2	classification	_None	randomforest	True	500	None
484	indv	2-bd	left	dlh2	classification	_None	randomforest	True	1000	None
485	indv	2-bd	left	dlh2	classification	_None	lr	True	100	None
486	indv	2-bd	left	dlh2	classification	_None	lr	True	200	None
487	indv	2-bd	left	dlh2	classification	_None	lr	True	500	None
488	indv	2-bd	left	dlh2	classification	_None	lr	True	1000	None
489	indv	2-bd	left	dlh2	classification	_downsample	randomforest	True	100	None
490	indv	2-bd	left	dlh2	classification	_downsample	randomforest	True	200	None
491	indv	2-bd	left	dlh2	classification	_downsample	randomforest	True	500	None
492	indv	2-bd	left	dlh2	classification	_downsample	randomforest	True	1000	None
493	indv	2-bd	left	dlh2	classification	_downsample	lr	True	100	None
494	indv	2-bd	left	dlh2	classification	_downsample	lr	True	200	None
495	indv	2-bd	left	dlh2	classification	_downsample	lr	True	500	None
496	indv	2-bd	left	dlh2	classification	_downsample	lr	True	1000	None
497	indv	2-bd	left	dlh2	classification	_smote	randomforest	True	100	None
498	indv	2-bd	left	dlh2	classification	_smote	randomforest	True	200	None
499	indv	2-bd	left	dlh2	classification	_smote	randomforest	True	500	None
500	indv	2-bd	left	dlh2	classification	_smote	randomforest	True	1000	None
501	indv	2-bd	left	dlh2	classification	_smote	lr	True	100	None
502	indv	2-bd	left	dlh2	classification	_smote	lr	True	200	None
503	indv	2-bd	left	dlh2	classification	_smote	lr	True	500	None
504	indv	2-bd	left	dlh2	classification	_smote	lr	True	1000	None
505	indv	22-ap	left	dlh0	classification	_None	randomforest	True	100	None
506	indv	22-ap	left	dlh0	classification	_None	randomforest	True	200	None
507	indv	22-ap	left	dlh0	classification	_None	randomforest	True	500	None
508	indv	22-ap	left	dlh0	classification	_None	randomforest	True	1000	None
509	indv	22-ap	left	dlh0	classification	_None	lr	True	100	None
510	indv	22-ap	left	dlh0	classification	_None	lr	True	200	None
511	indv	22-ap	left	dlh0	classification	_None	lr	True	500	None
512	indv	22-ap	left	dlh0	classification	_None	lr	True	1000	None
513	indv	22-ap	left	dlh0	classification	_downsample	randomforest	True	100	None
514	indv	22-ap	left	dlh0	classification	_downsample	randomforest	True	200	None
515	indv	22-ap	left	dlh0	classification	_downsample	randomforest	True	500	None
516	indv	22-ap	left	dlh0	classification	_downsample	randomforest	True	1000	None
517	indv	22-ap	left	dlh0	classification	_downsample	lr	True	100	None
518	indv	22-ap	left	dlh0	classification	_downsample	lr	True	200	None
519	indv	22-ap	left	dlh0	classification	_downsample	lr	True	500	None
520	indv	22-ap	left	dlh0	classification	_downsample	lr	True	1000	None
521	indv	22-ap	left	dlh0	classification	_smote	randomforest	True	100	None
522	indv	22-ap	left	dlh0	classification	_smote	randomforest	True	200	None
523	indv	22-ap	left	dlh0	classification	_smote	randomforest	True	500	None
524	indv	22-ap	left	dlh0	classification	_smote	randomforest	True	1000	None
525	indv	22-ap	left	dlh0	classification	_smote	lr	True	100	None
526	indv	22-ap	left	dlh0	classification	_smote	lr	True	200	None
527	indv	22-ap	left	dlh0	classification	_smote	lr	True	500	None
528	indv	22-ap	left	dlh0	classification	_smote	lr	True	1000	None
529	indv	22-ap	left	dlh1	classification	_None	randomforest	True	100	None
530	indv	22-ap	left	dlh1	classification	_None	randomforest	True	200	None
531	indv	22-ap	left	dlh1	classification	_None	randomforest	True	500	None
532	indv	22-ap	left	dlh1	classification	_None	randomforest	True	1000	None
533	indv	22-ap	left	dlh1	classification	_None	lr	True	100	None
534	indv	22-ap	left	dlh1	classification	_None	lr	True	200	None
535	indv	22-ap	left	dlh1	classification	_None	lr	True	500	None
536	indv	22-ap	left	dlh1	classification	_None	lr	True	1000	None
537	indv	22-ap	left	dlh1	classification	_downsample	randomforest	True	100	None
538	indv	22-ap	left	dlh1	classification	_downsample	randomforest	True	200	None
539	indv	22-ap	left	dlh1	classification	_downsample	randomforest	True	500	None
540	indv	22-ap	left	dlh1	classification	_downsample	randomforest	True	1000	None
541	indv	22-ap	left	dlh1	classification	_downsample	lr	True	100	None
542	indv	22-ap	left	dlh1	classification	_downsample	lr	True	200	None
543	indv	22-ap	left	dlh1	classification	_downsample	lr	True	500	None
544	indv	22-ap	left	dlh1	classification	_downsample	lr	True	1000	None
545	indv	22-ap	left	dlh1	classification	_smote	randomforest	True	100	None
546	indv	22-ap	left	dlh1	classification	_smote	randomforest	True	200	None
547	indv	22-ap	left	dlh1	classification	_smote	randomforest	True	500	None
548	indv	22-ap	left	dlh1	classification	_smote	randomforest	True	1000	None
549	indv	22-ap	left	dlh1	classification	_smote	lr	True	100	None
550	indv	22-ap	left	dlh1	classification	_smote	lr	True	200	None
551	indv	22-ap	left	dlh1	classification	_smote	lr	True	500	None
552	indv	22-ap	left	dlh1	classification	_smote	lr	True	1000	None
553	indv	22-ap	left	dlh2	classification	_None	randomforest	True	100	None
554	indv	22-ap	left	dlh2	classification	_None	randomforest	True	200	None
555	indv	22-ap	left	dlh2	classification	_None	randomforest	True	500	None
556	indv	22-ap	left	dlh2	classification	_None	randomforest	True	1000	None
557	indv	22-ap	left	dlh2	classification	_None	lr	True	100	None
558	indv	22-ap	left	dlh2	classification	_None	lr	True	200	None
559	indv	22-ap	left	dlh2	classification	_None	lr	True	500	None
560	indv	22-ap	left	dlh2	classification	_None	lr	True	1000	None
561	indv	22-ap	left	dlh2	classification	_downsample	randomforest	True	100	None
562	indv	22-ap	left	dlh2	classification	_downsample	randomforest	True	200	None
563	indv	22-ap	left	dlh2	classification	_downsample	randomforest	True	500	None
564	indv	22-ap	left	dlh2	classification	_downsample	randomforest	True	1000	None
565	indv	22-ap	left	dlh2	classification	_downsample	lr	True	100	None
566	indv	22-ap	left	dlh2	classification	_downsample	lr	True	200	None
567	indv	22-ap	left	dlh2	classification	_downsample	lr	True	500	None
568	indv	22-ap	left	dlh2	classification	_downsample	lr	True	1000	None
569	indv	22-ap	left	dlh2	classification	_smote	randomforest	True	100	None
570	indv	22-ap	left	dlh2	classification	_smote	randomforest	True	200	None
571	indv	22-ap	left	dlh2	classification	_smote	randomforest	True	500	None
572	indv	22-ap	left	dlh2	classification	_smote	randomforest	True	1000	None
573	indv	22-ap	left	dlh2	classification	_smote	lr	True	100	None
574	indv	22-ap	left	dlh2	classification	_smote	lr	True	200	None
575	indv	22-ap	left	dlh2	classification	_smote	lr	True	500	None
576	indv	22-ap	left	dlh2	classification	_smote	lr	True	1000	None
577	indv	26-tc	left	dlh0	classification	_None	randomforest	True	100	None
578	indv	26-tc	left	dlh0	classification	_None	randomforest	True	200	None
579	indv	26-tc	left	dlh0	classification	_None	randomforest	True	500	None
580	indv	26-tc	left	dlh0	classification	_None	randomforest	True	1000	None
581	indv	26-tc	left	dlh0	classification	_None	lr	True	100	None
582	indv	26-tc	left	dlh0	classification	_None	lr	True	200	None
583	indv	26-tc	left	dlh0	classification	_None	lr	True	500	None
584	indv	26-tc	left	dlh0	classification	_None	lr	True	1000	None
585	indv	26-tc	left	dlh0	classification	_downsample	randomforest	True	100	None
586	indv	26-tc	left	dlh0	classification	_downsample	randomforest	True	200	None
587	indv	26-tc	left	dlh0	classification	_downsample	randomforest	True	500	None
588	indv	26-tc	left	dlh0	classification	_downsample	randomforest	True	1000	None
589	indv	26-tc	left	dlh0	classification	_downsample	lr	True	100	None
590	indv	26-tc	left	dlh0	classification	_downsample	lr	True	200	None
591	indv	26-tc	left	dlh0	classification	_downsample	lr	True	500	None
592	indv	26-tc	left	dlh0	classification	_downsample	lr	True	1000	None
593	indv	26-tc	left	dlh0	classification	_smote	randomforest	True	100	None
594	indv	26-tc	left	dlh0	classification	_smote	randomforest	True	200	None
595	indv	26-tc	left	dlh0	classification	_smote	randomforest	True	500	None
596	indv	26-tc	left	dlh0	classification	_smote	randomforest	True	1000	None
597	indv	26-tc	left	dlh0	classification	_smote	lr	True	100	None
598	indv	26-tc	left	dlh0	classification	_smote	lr	True	200	None
599	indv	26-tc	left	dlh0	classification	_smote	lr	True	500	None
600	indv	26-tc	left	dlh0	classification	_smote	lr	True	1000	None
601	indv	26-tc	left	dlh1	classification	_None	randomforest	True	100	None
602	indv	26-tc	left	dlh1	classification	_None	randomforest	True	200	None
603	indv	26-tc	left	dlh1	classification	_None	randomforest	True	500	None
604	indv	26-tc	left	dlh1	classification	_None	randomforest	True	1000	None
605	indv	26-tc	left	dlh1	classification	_None	lr	True	100	None
606	indv	26-tc	left	dlh1	classification	_None	lr	True	200	None
607	indv	26-tc	left	dlh1	classification	_None	lr	True	500	None
608	indv	26-tc	left	dlh1	classification	_None	lr	True	1000	None
609	indv	26-tc	left	dlh1	classification	_downsample	randomforest	True	100	None
610	indv	26-tc	left	dlh1	classification	_downsample	randomforest	True	200	None
611	indv	26-tc	left	dlh1	classification	_downsample	randomforest	True	500	None
612	indv	26-tc	left	dlh1	classification	_downsample	randomforest	True	1000	None
613	indv	26-tc	left	dlh1	classification	_downsample	lr	True	100	None
614	indv	26-tc	left	dlh1	classification	_downsample	lr	True	200	None
615	indv	26-tc	left	dlh1	classification	_downsample	lr	True	500	None
616	indv	26-tc	left	dlh1	classification	_downsample	lr	True	1000	None
617	indv	26-tc	left	dlh1	classification	_smote	randomforest	True	100	None
618	indv	26-tc	left	dlh1	classification	_smote	randomforest	True	200	None
619	indv	26-tc	left	dlh1	classification	_smote	randomforest	True	500	None
620	indv	26-tc	left	dlh1	classification	_smote	randomforest	True	1000	None
621	indv	26-tc	left	dlh1	classification	_smote	lr	True	100	None
622	indv	26-tc	left	dlh1	classification	_smote	lr	True	200	None
623	indv	26-tc	left	dlh1	classification	_smote	lr	True	500	None
624	indv	26-tc	left	dlh1	classification	_smote	lr	True	1000	None
625	indv	26-tc	left	dlh2	classification	_None	randomforest	True	100	None
626	indv	26-tc	left	dlh2	classification	_None	randomforest	True	200	None
627	indv	26-tc	left	dlh2	classification	_None	randomforest	True	500	None
628	indv	26-tc	left	dlh2	classification	_None	randomforest	True	1000	None
629	indv	26-tc	left	dlh2	classification	_None	lr	True	100	None
630	indv	26-tc	left	dlh2	classification	_None	lr	True	200	None
631	indv	26-tc	left	dlh2	classification	_None	lr	True	500	None
632	indv	26-tc	left	dlh2	classification	_None	lr	True	1000	None
633	indv	26-tc	left	dlh2	classification	_downsample	randomforest	True	100	None
634	indv	26-tc	left	dlh2	classification	_downsample	randomforest	True	200	None
635	indv	26-tc	left	dlh2	classification	_downsample	randomforest	True	500	None
636	indv	26-tc	left	dlh2	classification	_downsample	randomforest	True	1000	None
637	indv	26-tc	left	dlh2	classification	_downsample	lr	True	100	None
638	indv	26-tc	left	dlh2	classification	_downsample	lr	True	200	None
639	indv	26-tc	left	dlh2	classification	_downsample	lr	True	500	None
640	indv	26-tc	left	dlh2	classification	_downsample	lr	True	1000	None
641	indv	26-tc	left	dlh2	classification	_smote	randomforest	True	100	None
